country,year,type,value
Bangladesh,2008,both_suicide,4.7
Bangladesh,2008,male_suicide,6.8
Bangladesh,2008,female_suicide,2.6
Bangladesh,2007,both_suicide,4.9
Bangladesh,2007,male_suicide,7
Bangladesh,2007,female_suicide,2.8
Bangladesh,2006,both_suicide,5
Bangladesh,2006,male_suicide,7
Bangladesh,2006,female_suicide,2.9
Bangladesh,2005,both_suicide,4.9
Bangladesh,2005,male_suicide,6.9
Bangladesh,2005,female_suicide,2.8
Bangladesh,2004,both_suicide,4.9
Bangladesh,2004,male_suicide,6.8
Bangladesh,2004,female_suicide,2.8
Bangladesh,2003,both_suicide,5.1
Bangladesh,2003,male_suicide,7.1
Bangladesh,2003,female_suicide,3
Bangladesh,2002,both_suicide,5.3
Bangladesh,2002,male_suicide,7.5
Bangladesh,2002,female_suicide,3.1
Bangladesh,2001,both_suicide,5.7
Bangladesh,2001,male_suicide,8
Bangladesh,2001,female_suicide,3.2
Bangladesh,2000,both_suicide,6
Bangladesh,2000,male_suicide,8.7
Bangladesh,2000,female_suicide,3.3
Barbados,2019,both_suicide,0.6
Barbados,2019,male_suicide,0.9
Barbados,2019,female_suicide,0.3
Barbados,2018,both_suicide,0.6
Barbados,2018,male_suicide,0.9
Barbados,2018,female_suicide,0.3
Barbados,2017,both_suicide,0.6
Barbados,2017,male_suicide,0.9
Barbados,2017,female_suicide,0.3
Barbados,2016,both_suicide,0.6
Barbados,2016,male_suicide,1
Barbados,2016,female_suicide,0.3
Barbados,2015,both_suicide,0.6
Barbados,2015,male_suicide,0.9
Barbados,2015,female_suicide,0.3
Barbados,2014,both_suicide,0.6
Barbados,2014,male_suicide,0.9
Barbados,2014,female_suicide,0.3
Barbados,2013,both_suicide,0.3
Barbados,2013,male_suicide,0.7
Barbados,2013,female_suicide,0
Barbados,2012,both_suicide,0.5
Barbados,2012,male_suicide,0.5
Barbados,2012,female_suicide,0.5
Barbados,2011,both_suicide,1
Barbados,2011,male_suicide,1.6
Barbados,2011,female_suicide,0.4
Barbados,2010,both_suicide,1.6
Barbados,2010,male_suicide,2.6
Barbados,2010,female_suicide,0.7
Barbados,2009,both_suicide,1.5
Barbados,2009,male_suicide,2.5
Barbados,2009,female_suicide,0.5
Barbados,2008,both_suicide,1
Barbados,2008,male_suicide,1.5
Barbados,2008,female_suicide,0.5
Barbados,2007,both_suicide,1.5
Barbados,2007,male_suicide,2.9
Barbados,2007,female_suicide,0.2
Barbados,2006,both_suicide,1.6
Barbados,2006,male_suicide,3.1
Barbados,2006,female_suicide,0.3
Barbados,2005,both_suicide,2.9
Barbados,2005,male_suicide,4.1
Barbados,2005,female_suicide,1.8
Barbados,2004,both_suicide,1.4
Barbados,2004,male_suicide,0.8
Barbados,2004,female_suicide,2
Barbados,2003,both_suicide,1.2
Barbados,2003,male_suicide,0.7
Barbados,2003,female_suicide,1.7
Barbados,2002,both_suicide,0.3
Barbados,2002,male_suicide,0.4
Barbados,2002,female_suicide,0.3
Barbados,2001,both_suicide,1.6
Barbados,2001,male_suicide,2.8
Barbados,2001,female_suicide,0.4
Barbados,2000,both_suicide,2.6
Barbados,2000,male_suicide,4.9
Barbados,2000,female_suicide,0.5
Belarus,2019,both_suicide,21.2
Belarus,2019,male_suicide,36.7
Belarus,2019,female_suicide,7.7
Belarus,2018,both_suicide,22.8
Belarus,2018,male_suicide,39.7
Belarus,2018,female_suicide,8.1
Belarus,2017,both_suicide,23.3
Belarus,2017,male_suicide,40.6
Belarus,2017,female_suicide,8.2
Belarus,2016,both_suicide,24.2
Belarus,2016,male_suicide,42.3
Belarus,2016,female_suicide,8.4
Belarus,2015,both_suicide,24.3
Belarus,2015,male_suicide,42.7
Belarus,2015,female_suicide,8.3
Belarus,2014,both_suicide,26.3
Belarus,2014,male_suicide,46.6
Belarus,2014,female_suicide,8.7
Belarus,2013,both_suicide,27.9
Belarus,2013,male_suicide,49.1
Belarus,2013,female_suicide,9.4
Belarus,2012,both_suicide,29.9
Belarus,2012,male_suicide,52.9
Belarus,2012,female_suicide,10
Belarus,2011,both_suicide,36.2
Belarus,2011,male_suicide,64.7
Belarus,2011,female_suicide,11.5
Belarus,2010,both_suicide,35.9
Belarus,2010,male_suicide,64.3
Belarus,2010,female_suicide,11.2
Belarus,2009,both_suicide,36.5
Belarus,2009,male_suicide,64.8
Belarus,2009,female_suicide,12
Belarus,2008,both_suicide,36.7
Belarus,2008,male_suicide,65.5
Belarus,2008,female_suicide,11.6
Belarus,2007,both_suicide,36.8
Belarus,2007,male_suicide,65.7
Belarus,2007,female_suicide,11.6
Belarus,2006,both_suicide,40.9
Belarus,2006,male_suicide,73.5
Belarus,2006,female_suicide,12.5
Belarus,2005,both_suicide,43.5
Belarus,2005,male_suicide,78.5
Belarus,2005,female_suicide,12.9
Belarus,2004,both_suicide,42.1
Belarus,2004,male_suicide,75.6
Belarus,2004,female_suicide,12.6
Belarus,2003,both_suicide,42.9
Belarus,2003,male_suicide,77.6
Belarus,2003,female_suicide,12.4
Belarus,2002,both_suicide,44.3
Belarus,2002,male_suicide,80.1
Belarus,2002,female_suicide,12.7
Belarus,2001,both_suicide,43.3
Belarus,2001,male_suicide,78.6
Belarus,2001,female_suicide,12
Belarus,2000,both_suicide,41.8
Belarus,2000,male_suicide,75.6
Belarus,2000,female_suicide,11.9
Belgium,2019,both_suicide,18.3
Belgium,2019,male_suicide,24.9
Belgium,2019,female_suicide,11.8
Belgium,2018,both_suicide,18.7
Belgium,2018,male_suicide,25.6
Belgium,2018,female_suicide,11.9
Belgium,2017,both_suicide,18.9
Belgium,2017,male_suicide,26.1
Belgium,2017,female_suicide,11.9
Belgium,2016,both_suicide,19.3
Belgium,2016,male_suicide,27.1
Belgium,2016,female_suicide,11.7
Belgium,2015,both_suicide,18.6
Belgium,2015,male_suicide,25.8
Belgium,2015,female_suicide,11.7
Belgium,2014,both_suicide,19.4
Belgium,2014,male_suicide,27
Belgium,2014,female_suicide,12.1
Belgium,2013,both_suicide,19.5
Belgium,2013,male_suicide,27.4
Belgium,2013,female_suicide,11.9
Belgium,2012,both_suicide,20.8
Belgium,2012,male_suicide,30.2
Belgium,2012,female_suicide,11.8
Belgium,2011,both_suicide,21.1
Belgium,2011,male_suicide,29.7
Belgium,2011,female_suicide,12.8
Belgium,2010,both_suicide,20.5
Belgium,2010,male_suicide,29.1
Belgium,2010,female_suicide,12.2
Belgium,2009,both_suicide,20.6
Belgium,2009,male_suicide,29.7
Belgium,2009,female_suicide,11.8
Belgium,2008,both_suicide,20.3
Belgium,2008,male_suicide,29.5
Belgium,2008,female_suicide,11.4
Belgium,2007,both_suicide,18.7
Belgium,2007,male_suicide,26.7
Belgium,2007,female_suicide,11
Belgium,2006,both_suicide,20.2
Belgium,2006,male_suicide,29
Belgium,2006,female_suicide,11.8
Belgium,2005,both_suicide,20.7
Belgium,2005,male_suicide,30.3
Belgium,2005,female_suicide,11.4
Belgium,2004,both_suicide,20.2
Belgium,2004,male_suicide,29.6
Belgium,2004,female_suicide,11.2
Belgium,2003,both_suicide,21.5
Belgium,2003,male_suicide,31.8
Belgium,2003,female_suicide,11.6
Belgium,2002,both_suicide,20.9
Belgium,2002,male_suicide,30.2
Belgium,2002,female_suicide,12
Belgium,2001,both_suicide,22.3
Belgium,2001,male_suicide,32.9
Belgium,2001,female_suicide,12.1
Belgium,2000,both_suicide,22
Belgium,2000,male_suicide,31.5
Belgium,2000,female_suicide,12.9
Belize,2019,both_suicide,7.1
Belize,2019,male_suicide,12.5
Belize,2019,female_suicide,1.7
Belize,2018,both_suicide,6.5
Belize,2018,male_suicide,11.5
Belize,2018,female_suicide,1.5
Belize,2017,both_suicide,7
Belize,2017,male_suicide,12.5
Belize,2017,female_suicide,1.5
Belize,2016,both_suicide,5.8
Belize,2016,male_suicide,10.3
Belize,2016,female_suicide,1.4
Belize,2015,both_suicide,6
Belize,2015,male_suicide,10.5
Belize,2015,female_suicide,1.4
Belize,2014,both_suicide,6
Belize,2014,male_suicide,10.4
Belize,2014,female_suicide,1.5
Belize,2013,both_suicide,5.9
Belize,2013,male_suicide,10.2
Belize,2013,female_suicide,1.5
Belize,2012,both_suicide,6.3
Belize,2012,male_suicide,10.9
Belize,2012,female_suicide,1.6
Belize,2011,both_suicide,6.8
Belize,2011,male_suicide,11.7
Belize,2011,female_suicide,1.8
Belize,2010,both_suicide,6.9
Belize,2010,male_suicide,11.9
Belize,2010,female_suicide,1.8
Belize,2009,both_suicide,6.2
Belize,2009,male_suicide,10.6
Belize,2009,female_suicide,1.7
Belize,2008,both_suicide,4.4
Belize,2008,male_suicide,7.3
Belize,2008,female_suicide,1.4
Belize,2007,both_suicide,5.2
Belize,2007,male_suicide,8.9
Belize,2007,female_suicide,1.5
Belize,2006,both_suicide,5.6
Belize,2006,male_suicide,9.5
Belize,2006,female_suicide,1.7
Belize,2005,both_suicide,5.4
Belize,2005,male_suicide,9.2
Belize,2005,female_suicide,1.6
Belize,2004,both_suicide,6.9
Belize,2004,male_suicide,11.8
Belize,2004,female_suicide,2
Belize,2003,both_suicide,6.3
Belize,2003,male_suicide,10.5
Belize,2003,female_suicide,2
Belize,2002,both_suicide,6.1
Belize,2002,male_suicide,10.2
Belize,2002,female_suicide,2
Belize,2001,both_suicide,6
Belize,2001,male_suicide,10.1
Belize,2001,female_suicide,1.9
Belize,2000,both_suicide,7.4
Belize,2000,male_suicide,12.5
Belize,2000,female_suicide,2.2
Benin,2019,both_suicide,7.8
Benin,2019,male_suicide,11.8
Benin,2019,female_suicide,3.8
Benin,2018,both_suicide,7.9
Benin,2018,male_suicide,12
Benin,2018,female_suicide,3.9
Benin,2017,both_suicide,8
Benin,2017,male_suicide,12
Benin,2017,female_suicide,3.9
Benin,2016,both_suicide,8
Benin,2016,male_suicide,12.1
Benin,2016,female_suicide,4
Benin,2015,both_suicide,8.1
Benin,2015,male_suicide,12.2
Benin,2015,female_suicide,4
Benin,2014,both_suicide,8.2
Benin,2014,male_suicide,12.4
Benin,2014,female_suicide,4.1
Benin,2013,both_suicide,8.3
Benin,2013,male_suicide,12.5
Benin,2013,female_suicide,4.1
Benin,2012,both_suicide,8.3
Benin,2012,male_suicide,12.6
Benin,2012,female_suicide,4.1
Benin,2011,both_suicide,8.5
Benin,2011,male_suicide,12.7
Benin,2011,female_suicide,4.2
Benin,2010,both_suicide,8.4
Benin,2010,male_suicide,12.7
Benin,2010,female_suicide,4.2
Benin,2009,both_suicide,8.5
Benin,2009,male_suicide,12.8
Benin,2009,female_suicide,4.2
Benin,2008,both_suicide,8.2
Benin,2008,male_suicide,12.5
Benin,2008,female_suicide,4.1
Benin,2007,both_suicide,8.5
Benin,2007,male_suicide,12.7
Benin,2007,female_suicide,4.3
Benin,2006,both_suicide,8.6
Benin,2006,male_suicide,12.9
Benin,2006,female_suicide,4.5
Benin,2005,both_suicide,8.7
Benin,2005,male_suicide,13
Benin,2005,female_suicide,4.5
Benin,2004,both_suicide,8.8
Benin,2004,male_suicide,13.1
Benin,2004,female_suicide,4.6
Benin,2003,both_suicide,8.8
Benin,2003,male_suicide,13
Benin,2003,female_suicide,4.6
Benin,2002,both_suicide,8.8
Benin,2002,male_suicide,13.1
Benin,2002,female_suicide,4.7
Benin,2001,both_suicide,8.8
Benin,2001,male_suicide,13.1
Benin,2001,female_suicide,4.7
Benin,2000,both_suicide,8.8
Benin,2000,male_suicide,12.9
Benin,2000,female_suicide,4.7
Bhutan,2019,both_suicide,4.6
Bhutan,2019,male_suicide,6.3
Bhutan,2019,female_suicide,2.7
Bhutan,2018,both_suicide,4.6
Bhutan,2018,male_suicide,6.3
Bhutan,2018,female_suicide,2.7
Bhutan,2017,both_suicide,4.6
Bhutan,2017,male_suicide,6.3
Bhutan,2017,female_suicide,2.7
Bhutan,2016,both_suicide,4.5
Bhutan,2016,male_suicide,6.2
Bhutan,2016,female_suicide,2.6
Bhutan,2015,both_suicide,4.5
Bhutan,2015,male_suicide,6.2
Bhutan,2015,female_suicide,2.6
Bhutan,2014,both_suicide,4.4
Bhutan,2014,male_suicide,6.2
Bhutan,2014,female_suicide,2.5
Bhutan,2013,both_suicide,4.4
Bhutan,2013,male_suicide,6.1
Bhutan,2013,female_suicide,2.5
Bhutan,2012,both_suicide,4.3
Bhutan,2012,male_suicide,6
Bhutan,2012,female_suicide,2.5
Bhutan,2011,both_suicide,4.3
Bhutan,2011,male_suicide,5.9
Bhutan,2011,female_suicide,2.4
Bhutan,2010,both_suicide,4.2
Bhutan,2010,male_suicide,5.9
Bhutan,2010,female_suicide,2.4
Bhutan,2009,both_suicide,4.3
Bhutan,2009,male_suicide,5.9
Bhutan,2009,female_suicide,2.5
Bhutan,2008,both_suicide,4.3
Bhutan,2008,male_suicide,5.9
Bhutan,2008,female_suicide,2.6
Bhutan,2007,both_suicide,4.4
Bhutan,2007,male_suicide,5.9
Bhutan,2007,female_suicide,2.7
Bhutan,2006,both_suicide,4.5
Bhutan,2006,male_suicide,5.9
Bhutan,2006,female_suicide,2.9
Bhutan,2005,both_suicide,4.5
Bhutan,2005,male_suicide,5.9
Bhutan,2005,female_suicide,2.9
Bhutan,2004,both_suicide,4.5
Bhutan,2004,male_suicide,6
Bhutan,2004,female_suicide,3
Bhutan,2003,both_suicide,4.6
Bhutan,2003,male_suicide,6.1
Bhutan,2003,female_suicide,3.1
Bhutan,2002,both_suicide,4.7
Bhutan,2002,male_suicide,6
Bhutan,2002,female_suicide,3.2
Bhutan,2001,both_suicide,4.9
Bhutan,2001,male_suicide,6.2
Bhutan,2001,female_suicide,3.5
Bhutan,2000,both_suicide,4.8
Bhutan,2000,male_suicide,6.2
Bhutan,2000,female_suicide,3.5
Bolivia,2019,both_suicide,6.2
Bolivia,2019,male_suicide,8.4
Bolivia,2019,female_suicide,4.1
Bolivia,2018,both_suicide,6.3
Bolivia,2018,male_suicide,8.4
Bolivia,2018,female_suicide,4.2
Bolivia,2017,both_suicide,6.4
Bolivia,2017,male_suicide,8.5
Bolivia,2017,female_suicide,4.3
Bolivia,2016,both_suicide,6.6
Bolivia,2016,male_suicide,8.8
Bolivia,2016,female_suicide,4.5
Bolivia,2015,both_suicide,6.4
Bolivia,2015,male_suicide,8.3
Bolivia,2015,female_suicide,4.4
Bolivia,2014,both_suicide,6.2
Bolivia,2014,male_suicide,8
Bolivia,2014,female_suicide,4.4
Bolivia,2013,both_suicide,6
Bolivia,2013,male_suicide,7.7
Bolivia,2013,female_suicide,4.3
Bolivia,2012,both_suicide,6
Bolivia,2012,male_suicide,7.7
Bolivia,2012,female_suicide,4.3
Bolivia,2011,both_suicide,6.1
Bolivia,2011,male_suicide,7.8
Bolivia,2011,female_suicide,4.4
Bolivia,2010,both_suicide,6
Bolivia,2010,male_suicide,7.7
Bolivia,2010,female_suicide,4.4
Bolivia,2009,both_suicide,6
Bolivia,2009,male_suicide,7.6
Bolivia,2009,female_suicide,4.4
Bolivia,2008,both_suicide,6
Bolivia,2008,male_suicide,7.5
Bolivia,2008,female_suicide,4.4
Bolivia,2007,both_suicide,6.1
Bolivia,2007,male_suicide,7.7
Bolivia,2007,female_suicide,4.5
Bolivia,2006,both_suicide,5.9
Bolivia,2006,male_suicide,7.6
Bolivia,2006,female_suicide,4.2
Bolivia,2005,both_suicide,6.3
Bolivia,2005,male_suicide,8
Bolivia,2005,female_suicide,4.5
Bolivia,2004,both_suicide,6.3
Bolivia,2004,male_suicide,8.1
Bolivia,2004,female_suicide,4.4
Bolivia,2003,both_suicide,6.4
Bolivia,2003,male_suicide,8.4
Bolivia,2003,female_suicide,4.5
Bolivia,2002,both_suicide,6.6
Bolivia,2002,male_suicide,8.5
Bolivia,2002,female_suicide,4.6
Bolivia,2001,both_suicide,6.6
Bolivia,2001,male_suicide,8.7
Bolivia,2001,female_suicide,4.5
Bolivia,2000,both_suicide,6.9
Bolivia,2000,male_suicide,9
Bolivia,2000,female_suicide,4.7
Bosnia and Herzegovina,2019,both_suicide,10.9
Bosnia and Herzegovina,2019,male_suicide,17.6
Bosnia and Herzegovina,2019,female_suicide,4.5
Bosnia and Herzegovina,2018,both_suicide,10.8
Bosnia and Herzegovina,2018,male_suicide,17.3
Bosnia and Herzegovina,2018,female_suicide,4.5
Bosnia and Herzegovina,2017,both_suicide,10.5
Bosnia and Herzegovina,2017,male_suicide,16.8
Bosnia and Herzegovina,2017,female_suicide,4.5
Bosnia and Herzegovina,2016,both_suicide,10.5
Bosnia and Herzegovina,2016,male_suicide,16.8
Bosnia and Herzegovina,2016,female_suicide,4.5
Bosnia and Herzegovina,2015,both_suicide,10.7
Bosnia and Herzegovina,2015,male_suicide,17
Bosnia and Herzegovina,2015,female_suicide,4.6
Bosnia and Herzegovina,2014,both_suicide,10.6
Bosnia and Herzegovina,2014,male_suicide,16.9
Bosnia and Herzegovina,2014,female_suicide,4.6
Bosnia and Herzegovina,2013,both_suicide,10.6
Bosnia and Herzegovina,2013,male_suicide,17
Bosnia and Herzegovina,2013,female_suicide,4.5
Bosnia and Herzegovina,2012,both_suicide,10.4
Bosnia and Herzegovina,2012,male_suicide,16.6
Bosnia and Herzegovina,2012,female_suicide,4.4
Bosnia and Herzegovina,2011,both_suicide,10.6
Bosnia and Herzegovina,2011,male_suicide,17.1
Bosnia and Herzegovina,2011,female_suicide,4.4
Bosnia and Herzegovina,2010,both_suicide,10.5
Bosnia and Herzegovina,2010,male_suicide,16.8
Bosnia and Herzegovina,2010,female_suicide,4.5
Bosnia and Herzegovina,2009,both_suicide,10.7
Bosnia and Herzegovina,2009,male_suicide,17.2
Bosnia and Herzegovina,2009,female_suicide,4.5
Bosnia and Herzegovina,2008,both_suicide,10.8
Bosnia and Herzegovina,2008,male_suicide,17.4
Bosnia and Herzegovina,2008,female_suicide,4.5
Bosnia and Herzegovina,2007,both_suicide,11.5
Bosnia and Herzegovina,2007,male_suicide,18.4
Bosnia and Herzegovina,2007,female_suicide,4.8
Bosnia and Herzegovina,2006,both_suicide,10.7
Bosnia and Herzegovina,2006,male_suicide,17
Bosnia and Herzegovina,2006,female_suicide,4.6
Bosnia and Herzegovina,2005,both_suicide,10.8
Bosnia and Herzegovina,2005,male_suicide,17.3
Bosnia and Herzegovina,2005,female_suicide,4.4
Bosnia and Herzegovina,2004,both_suicide,10
Bosnia and Herzegovina,2004,male_suicide,15.7
Bosnia and Herzegovina,2004,female_suicide,4.4
Bosnia and Herzegovina,2003,both_suicide,9.9
Bosnia and Herzegovina,2003,male_suicide,15.6
Bosnia and Herzegovina,2003,female_suicide,4.3
Bosnia and Herzegovina,2002,both_suicide,9.8
Bosnia and Herzegovina,2002,male_suicide,15.4
Bosnia and Herzegovina,2002,female_suicide,4.3
Bosnia and Herzegovina,2001,both_suicide,9.4
Bosnia and Herzegovina,2001,male_suicide,14.8
Bosnia and Herzegovina,2001,female_suicide,4.2
Bosnia and Herzegovina,2000,both_suicide,9
Bosnia and Herzegovina,2000,male_suicide,14.3
Bosnia and Herzegovina,2000,female_suicide,4
Botswana,2019,both_suicide,16.1
Botswana,2019,male_suicide,26.3
Botswana,2019,female_suicide,6.4
Botswana,2018,both_suicide,17.4
Botswana,2018,male_suicide,28.3
Botswana,2018,female_suicide,7.3
Botswana,2017,both_suicide,17.4
Botswana,2017,male_suicide,28.1
Botswana,2017,female_suicide,7.5
Botswana,2016,both_suicide,17.8
Botswana,2016,male_suicide,28.5
Botswana,2016,female_suicide,7.8
Botswana,2015,both_suicide,19
Botswana,2015,male_suicide,30.6
Botswana,2015,female_suicide,8.3
Botswana,2014,both_suicide,19.6
Botswana,2014,male_suicide,31.4
Botswana,2014,female_suicide,8.6
Botswana,2013,both_suicide,21.6
Botswana,2013,male_suicide,36.2
Botswana,2013,female_suicide,7.9
Botswana,2012,both_suicide,22.6
Botswana,2012,male_suicide,37.8
Botswana,2012,female_suicide,8.3
Botswana,2011,both_suicide,22.7
Botswana,2011,male_suicide,37.2
Botswana,2011,female_suicide,8.8
Botswana,2010,both_suicide,24.4
Botswana,2010,male_suicide,41
Botswana,2010,female_suicide,8.5
Botswana,2009,both_suicide,25.1
Botswana,2009,male_suicide,40.7
Botswana,2009,female_suicide,10.1
Botswana,2008,both_suicide,28.4
Botswana,2008,male_suicide,43.2
Botswana,2008,female_suicide,14.3
Botswana,2007,both_suicide,29.3
Botswana,2007,male_suicide,43.8
Botswana,2007,female_suicide,15.5
Botswana,2006,both_suicide,32
Botswana,2006,male_suicide,48.8
Botswana,2006,female_suicide,16.2
Botswana,2005,both_suicide,34
Botswana,2005,male_suicide,51.2
Botswana,2005,female_suicide,17.7
Botswana,2004,both_suicide,31.8
Botswana,2004,male_suicide,48
Botswana,2004,female_suicide,16.6
Botswana,2003,both_suicide,31.2
Botswana,2003,male_suicide,46.8
Botswana,2003,female_suicide,16.6
Botswana,2002,both_suicide,32.7
Botswana,2002,male_suicide,49.2
Botswana,2002,female_suicide,17.3
Botswana,2001,both_suicide,34.5
Botswana,2001,male_suicide,51.9
Botswana,2001,female_suicide,18.1
Botswana,2000,both_suicide,35.3
Botswana,2000,male_suicide,53.3
Botswana,2000,female_suicide,18.3
Brazil,2019,both_suicide,6.9
Brazil,2019,male_suicide,10.9
Brazil,2019,female_suicide,3
Brazil,2018,both_suicide,7
Brazil,2018,male_suicide,10.9
Brazil,2018,female_suicide,3.1
Brazil,2017,both_suicide,6.6
Brazil,2017,male_suicide,10.3
Brazil,2017,female_suicide,3
Brazil,2016,both_suicide,6
Brazil,2016,male_suicide,9.4
Brazil,2016,female_suicide,2.7
Brazil,2015,both_suicide,5.9
Brazil,2015,male_suicide,9.1
Brazil,2015,female_suicide,2.8
Brazil,2014,both_suicide,5.6
Brazil,2014,male_suicide,8.8
Brazil,2014,female_suicide,2.5
Brazil,2013,both_suicide,5.6
Brazil,2013,male_suicide,8.6
Brazil,2013,female_suicide,2.6
Brazil,2012,both_suicide,5.4
Brazil,2012,male_suicide,8.2
Brazil,2012,female_suicide,2.6
Brazil,2011,both_suicide,5.2
Brazil,2011,male_suicide,8
Brazil,2011,female_suicide,2.5
Brazil,2010,both_suicide,5
Brazil,2010,male_suicide,7.6
Brazil,2010,female_suicide,2.5
Brazil,2009,both_suicide,5.1
Brazil,2009,male_suicide,8
Brazil,2009,female_suicide,2.3
Brazil,2008,both_suicide,5.1
Brazil,2008,male_suicide,7.9
Brazil,2008,female_suicide,2.3
Brazil,2007,both_suicide,4.9
Brazil,2007,male_suicide,7.5
Brazil,2007,female_suicide,2.3
Brazil,2006,both_suicide,4.7
Brazil,2006,male_suicide,7.2
Brazil,2006,female_suicide,2.2
Brazil,2005,both_suicide,4.7
Brazil,2005,male_suicide,7.3
Brazil,2005,female_suicide,2.1
Brazil,2004,both_suicide,4.4
Brazil,2004,male_suicide,6.9
Brazil,2004,female_suicide,2
Brazil,2003,both_suicide,4.3
Brazil,2003,male_suicide,6.8
Brazil,2003,female_suicide,1.9
Brazil,2002,both_suicide,4.4
Brazil,2002,male_suicide,6.7
Brazil,2002,female_suicide,2.1
Brazil,2001,both_suicide,4.4
Brazil,2001,male_suicide,7
Brazil,2001,female_suicide,1.9
Brazil,2000,both_suicide,4
Brazil,2000,male_suicide,6.3
Brazil,2000,female_suicide,1.7
Brunei Darussalam,2019,both_suicide,2.7
Brunei Darussalam,2019,male_suicide,4.4
Brunei Darussalam,2019,female_suicide,0.8
Brunei Darussalam,2018,both_suicide,3.1
Brunei Darussalam,2018,male_suicide,5.3
Brunei Darussalam,2018,female_suicide,0.8
Brunei Darussalam,2017,both_suicide,3.3
Brunei Darussalam,2017,male_suicide,5.6
Brunei Darussalam,2017,female_suicide,0.8
